run_id,scenario,controller,n_agents,seed,packet_loss,latency_ms,comm_radius_m,k_neighbors,update_rate_hz,obstacle_update_rate_hz,local_safety_dropout,local_safety_latency_ms,local_safety_update_rate_hz,local_safety_position_noise_std_m,local_safety_velocity_noise_std_mps,horizon_s,dt_s,min_inter_agent_distance_m,min_obstacle_contact_boundary_margin_m,cumulative_collision_pairs,collision_rate_per_pair_step,cumulative_safety_violation_pairs,safety_violation_rate_per_pair_step,cumulative_obstacle_contacts,obstacle_contact_rate_per_agent_step,final_reached_fraction,mission_success,completion_time_s,final_mean_goal_distance_m,energy_proxy_accel2_s_per_agent,mean_messages_per_agent_per_update,runtime_s,runtime_ms_per_agent_step,scenario_description,pairwise_projection_calls,pairwise_projection_pair_adjustments,pairwise_projection_agent_adjustments,pairwise_projection_total_displacement_m,pairwise_projection_max_displacement_m,pairwise_projection_velocity_corrections,pairwise_projection_agent_adjustment_rate_per_agent_step,obstacle_projection_calls,obstacle_projection_agent_adjustments,obstacle_projection_total_displacement_m,obstacle_projection_max_displacement_m,obstacle_projection_velocity_corrections,obstacle_projection_agent_adjustment_rate_per_agent_step,projection_agent_adjustments,projection_agent_adjustment_rate_per_agent_step,projection_total_displacement_m,projection_mean_displacement_m_per_adjustment,projection_max_displacement_m,pre_projection_state_checks,pre_projection_collision_pairs,pre_projection_collision_rate_per_pair_step,pre_projection_obstacle_contacts,pre_projection_obstacle_contact_rate_per_agent_step,pre_projection_pairwise_violation_pairs,pre_projection_pairwise_violation_rate_per_pair_step,pre_projection_pairwise_violation_agent_steps,pre_projection_pairwise_violation_agent_rate_per_agent_step,pre_projection_pairwise_mean_penetration_m,pre_projection_pairwise_p95_penetration_m,pre_projection_pairwise_p99_penetration_m,pre_projection_pairwise_max_penetration_m,pre_projection_obstacle_violation_agent_steps,pre_projection_obstacle_violation_rate_per_agent_step,pre_projection_obstacle_mean_penetration_m,pre_projection_obstacle_p95_penetration_m,pre_projection_obstacle_p99_penetration_m,pre_projection_obstacle_max_penetration_m,pre_projection_obstacle_min_clearance_margin_m
crossing_traffic__proposed__N100__pl10__lat200__seed3,crossing_traffic,proposed,100,3,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3926964176663897,0.38420724407154727,0,0.0,0,0.0,0,0.0,1.0,True,53.95,0.034875891113765455,14.143231089552208,10.729189189189189,20.587584250606596,0.08574587359686213,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.024207244071547285
crossing_traffic__proposed__N100__pl10__lat200__seed4,crossing_traffic,proposed,100,4,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4313748336347573,0.3896908087092751,0,0.0,0,0.0,0,0.0,1.0,True,53.45,0.034831434105597116,13.754136636453335,10.763430353430353,20.683964658994228,0.08614729137440329,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.029690808709275096
crossing_traffic__proposed__N100__pl20__lat050__seed0,crossing_traffic,proposed,100,0,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.35762879926727736,0.3878670243695582,0,0.0,15,1.262100387464819e-06,0,0.0,1.0,True,53.85,0.03484831751344492,14.160725910983613,9.53893970893971,20.822463981807232,0.08672413153605678,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.027867024369558235
crossing_traffic__proposed__N100__pl20__lat050__seed1,crossing_traffic,proposed,100,1,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41032215856986853,0.37048176942277744,0,0.0,0,0.0,0,0.0,1.0,True,54.2,0.03480435766226512,14.304208868229862,9.557359667359668,21.208954399917275,0.0883338375673356,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.010481769422777454
crossing_traffic__proposed__N100__pl20__lat050__seed2,crossing_traffic,proposed,100,2,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.42330631276581426,0.3873560567783877,0,0.0,0,0.0,0,0.0,1.0,True,53.650000000000006,0.03470984113757517,14.099699730486474,9.545717255717255,20.79656285000965,0.08661625510208101,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.027356056778387705
crossing_traffic__proposed__N100__pl20__lat050__seed3,crossing_traffic,proposed,100,3,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4002752604435425,0.3817752073648072,0,0.0,0,0.0,0,0.0,1.0,True,53.800000000000004,0.034718354597961305,13.899158213050276,9.555738045738046,20.951220997143537,0.0872603956565745,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.021775207364807203
crossing_traffic__proposed__N100__pl20__lat050__seed4,crossing_traffic,proposed,100,4,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41795879299259575,0.38380605648805843,0,0.0,0,0.0,0,0.0,1.0,True,53.5,0.03478742299901897,13.93410090828721,9.546611226611226,20.819360581692308,0.08671120608784802,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.023806056488058447
crossing_traffic__proposed__N100__pl40__lat050__seed0,crossing_traffic,proposed,100,0,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41314291672593006,0.3872459741887576,0,0.0,0,0.0,0,0.0,1.0,True,53.800000000000004,0.03453654991783588,13.767920288261482,7.172993762993763,20.535048901103437,0.08552706747648245,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.027245974188757627
crossing_traffic__proposed__N100__pl40__lat050__seed1,crossing_traffic,proposed,100,1,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3445877505927355,0.3785220629436391,0,0.0,15,1.262100387464819e-06,0,0.0,1.0,True,54.35,0.034873357584414226,14.121390091519801,7.143638253638254,20.84366514161229,0.08681243290967218,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.018522062943639117
crossing_traffic__proposed__N100__pl40__lat050__seed2,crossing_traffic,proposed,100,2,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41605292502295976,0.3747304737451006,0,0.0,0,0.0,0,0.0,1.0,True,53.6,0.03468250659460344,13.761070807594313,7.148981288981289,20.86470995703712,0.08690008311968814,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.014730473745100614
crossing_traffic__proposed__N100__pl40__lat050__seed3,crossing_traffic,proposed,100,3,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4029916181366488,0.3826159212103787,0,0.0,0,0.0,0,0.0,1.0,True,54.1,0.03480650638784448,13.850660279310041,7.163076923076923,20.168947662692517,0.08400228097747821,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.022615921210378698
crossing_traffic__proposed__N100__pl40__lat050__seed4,crossing_traffic,proposed,100,4,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3647655221513242,0.38095970430290815,0,0.0,7,5.889801808169155e-07,0,0.0,1.0,True,54.25,0.034765544975438586,13.85242254979077,7.151434511434512,20.68864701455459,0.08616679306353432,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.020959704302908166
crossing_traffic__proposed__N200__pl00__lat000__seed0,crossing_traffic,proposed,200,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.21533635953948782,0.2878449810496908,0,0.0,161,3.3696177681409967e-06,0,0.0,1.0,True,54.650000000000006,0.11586106156517655,15.588893281497892,11.981611226611227,36.15975819481537,0.07530145396671255,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,304,0.0006333333333333333,0.026724768558424324,0.053927364119356114,0.06956521606160375,0.07215501895030918,-0.07215501895030918
crossing_traffic__proposed__N200__pl00__lat000__seed1,crossing_traffic,proposed,200,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2502664556565285,0.3098971142060919,0,0.0,213,4.4579415193418156e-06,0,0.0,1.0,True,54.7,0.11592492461952031,15.802990135433708,11.98143451143451,36.48621083935723,0.07598128038183513,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,222,0.0004625,0.02872091424213911,0.0472063182326119,0.050023585976467576,0.05010288579390809,-0.05010288579390809
crossing_traffic__proposed__N200__pl00__lat000__seed2,crossing_traffic,proposed,200,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3214321759766749,0.31176820154997387,0,0.0,160,3.3486884652332883e-06,0,0.0,1.0,True,54.650000000000006,0.11599940014204531,15.494384439569158,11.993523908523908,35.801515528932214,0.07455542592447358,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,139,0.0002895833333333333,0.02121782724361436,0.04719136357019571,0.04813617544751075,0.04823179845002612,-0.04823179845002612
crossing_traffic__proposed__N200__pl00__lat000__seed3,crossing_traffic,proposed,200,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.27467604340891416,0.3119895644821663,0,0.0,160,3.3486884652332883e-06,0,0.0,1.0,True,54.85,0.11578926903353227,15.539452661308806,11.983794178794179,36.21238139318302,0.07541103996914415,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,103,0.00021458333333333334,0.026784910483588307,0.0460766544058506,0.04788884073302504,0.04801043551783368,-0.04801043551783368
crossing_traffic__proposed__N200__pl00__lat000__seed4,crossing_traffic,proposed,200,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2846927776112485,0.2998679535939248,0,0.0,153,3.202183344879332e-06,0,0.0,1.0,True,54.95,0.11569027559204313,15.804170750427481,11.997411642411642,35.611634119879454,0.07416000441457613,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,158,0.0003291666666666667,0.02389206382678247,0.05839202690036181,0.06005928538608258,0.06013204640607517,-0.06013204640607517
crossing_traffic__proposed__N200__pl00__lat050__seed0,crossing_traffic,proposed,200,0,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.39731540599414944,0.3669262299518431,0,0.0,0,0.0,0,0.0,1.0,True,55.35,0.12162565965125798,18.379429163492926,11.987681912681913,45.418642445933074,0.09458276227807803,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00692622995184311
crossing_traffic__proposed__N200__pl00__lat050__seed1,crossing_traffic,proposed,200,1,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3672524289984259,0.36785244866162803,0,0.0,29,6.069497843235336e-07,0,0.0,1.0,True,55.900000000000006,0.12244336835103574,18.593044688828726,11.973711018711018,45.488026707898825,0.09472725261953108,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007852448661628042
crossing_traffic__proposed__N200__pl00__lat050__seed2,crossing_traffic,proposed,200,2,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3777715347733109,0.3714906502560137,0,0.0,18,3.76727452338745e-07,0,0.0,1.0,True,55.75,0.12286814729494897,18.818502974595717,11.98549896049896,45.72489641280845,0.09522052564100052,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.011490650256013701
crossing_traffic__proposed__N200__pl00__lat050__seed3,crossing_traffic,proposed,200,3,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3803392109787264,0.33622790371839073,0,0.0,7,1.4650512035395637e-07,0,0.0,1.0,True,56.050000000000004,0.1214282476050124,18.33478454261919,11.967629937629937,45.54984186589718,0.0948559805620516,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,31,6.458333333333334e-05,0.016793057831571576,0.023630241283492115,0.02375540637324498,0.023772096281609256,-0.023772096281609256
crossing_traffic__proposed__N200__pl00__lat050__seed4,crossing_traffic,proposed,200,4,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3848147119976497,0.3722831085872108,0,0.0,5,1.0464651453854026e-07,0,0.0,1.0,True,55.7,0.12253407499295806,18.740121999726135,11.97881496881497,46.44084501080215,0.09671146399583955,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.012283108587210823
crossing_traffic__proposed__N200__pl10__lat000__seed0,crossing_traffic,proposed,200,0,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.37351780108090554,0.3672498030510817,0,0.0,5,1.0464651453854026e-07,0,0.0,1.0,True,55.650000000000006,0.12115840059182505,19.235885363898575,10.777151767151768,45.74533770931885,0.0952630939386065,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0072498030510816935
crossing_traffic__proposed__N200__pl10__lat000__seed1,crossing_traffic,proposed,200,1,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.39108864087943707,0.3671797256403292,0,0.0,0,0.0,0,0.0,1.0,True,56.650000000000006,0.11971635010171781,18.975235717620425,10.75908523908524,46.3267015167512,0.09647376409152686,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007179725640329204
crossing_traffic__proposed__N200__pl10__lat000__seed2,crossing_traffic,proposed,200,2,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3411240537659901,0.37016937279682327,0,0.0,28,5.860204814158255e-07,0,0.0,1.0,True,56.2,0.1205181675235058,19.13226726470072,10.77522869022869,45.76821491681039,0.09531073493713119,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.010169372796823284
crossing_traffic__proposed__N200__pl10__lat000__seed3,crossing_traffic,proposed,200,3,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.37870971480670984,0.37151929311577636,0,0.0,11,2.3022233198478858e-07,0,0.0,1.0,True,55.900000000000006,0.11955655979164372,19.07820004078164,10.793638253638253,45.30728953098878,0.09435087365886877,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.011519293115776374
crossing_traffic__proposed__N200__pl10__lat000__seed4,crossing_traffic,proposed,200,4,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.36666177837628927,0.3664744735449964,0,0.0,10,2.0929302907708052e-07,0,0.0,1.0,True,55.550000000000004,0.12042019328228974,18.414361519387285,10.80076923076923,46.05731943715364,0.0959127851669172,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0064744735449964175
crossing_traffic__proposed__N200__pl10__lat050__seed0,crossing_traffic,proposed,200,0,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.35388009129574644,0.36707832302218424,0,0.0,14,2.9301024070791273e-07,0,0.0,1.0,True,55.6,0.11976701909896914,19.13387574283039,10.768045738045737,45.54834012826905,0.09485285324504175,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007078323022184252
crossing_traffic__proposed__N200__pl10__lat050__seed1,crossing_traffic,proposed,200,1,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3822100240011244,0.37408396158893586,0,0.0,13,2.720809378002047e-07,0,0.0,1.0,True,55.95,0.1212008690079589,19.12426287929631,10.753471933471934,46.3823496568948,0.09658964943126781,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.014083961588935878
crossing_traffic__proposed__N200__pl10__lat050__seed2,crossing_traffic,proposed,200,2,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3252266637149934,0.36143899201644436,0,0.0,35,7.325256017697818e-07,0,0.0,1.0,True,56.050000000000004,0.12134054883422815,19.257256376426906,10.779864864864864,46.26111618988216,0.09633718490187872,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0014389920164443737
crossing_traffic__proposed__N200__pl10__lat050__seed3,crossing_traffic,proposed,200,3,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.33043168839449233,0.3745338097686949,0,0.0,23,4.813739668772852e-07,0,0.0,1.0,True,55.85,0.11956834097220544,18.93313050977337,10.787297297297297,45.399025556165725,0.09454191077918726,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.014533809768694894
crossing_traffic__proposed__N200__pl10__lat050__seed4,crossing_traffic,proposed,200,4,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.36562661089071236,0.37044822380771525,0,0.0,16,3.3486884652332885e-07,0,0.0,1.0,True,55.6,0.12131408830310875,18.621307890497437,10.782401247401248,46.222921357955784,0.09625764547679255,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.010448223807715262
crossing_traffic__proposed__N200__pl10__lat100__seed0,crossing_traffic,proposed,200,0,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3552111133422459,0.3672203163875244,0,0.0,21,4.395153610618691e-07,0,0.0,1.0,True,55.650000000000006,0.12166017151793068,18.99883603871352,10.768918918918919,45.48407339816913,0.09471901998785741,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007220316387524406
crossing_traffic__proposed__N200__pl10__lat100__seed1,crossing_traffic,proposed,200,1,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.38594104215283226,0.36741060907053724,0,0.0,6,1.255758174462483e-07,0,0.0,1.0,True,56.300000000000004,0.1216852017294201,18.940434361925927,10.775280665280665,45.308226097840816,0.09435282402715706,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007410609070537255
crossing_traffic__proposed__N200__pl10__lat100__seed2,crossing_traffic,proposed,200,2,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.338872854032054,0.3712053415255482,0,0.0,37,7.74384207585198e-07,0,0.0,1.0,True,56.050000000000004,0.11982611866407526,18.830758657248463,10.770810810810811,45.29598409868777,0.09432733048456428,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.011205341525548196
crossing_traffic__proposed__N200__pl10__lat100__seed3,crossing_traffic,proposed,200,3,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3510666589364411,0.3761201637847872,0,0.0,25,5.232325726927013e-07,0,0.0,1.0,True,55.650000000000006,0.12030044059428616,18.92274428453956,10.788284823284823,45.658494617789984,0.0950822461844856,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0161201637847872
crossing_traffic__proposed__N200__pl10__lat100__seed4,crossing_traffic,proposed,200,4,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3645015452544808,0.36645759493278984,0,0.0,20,4.1858605815416104e-07,0,0.0,1.0,True,55.900000000000006,0.11996843631113013,18.49930292887767,10.800883575883576,46.081064098048955,0.09596223260734893,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.006457594932789856
